time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
6590.173575	66.185730	0.035932	1.841964	133
6591.200201	70.079315	0.035934	1.950224	134
6592.263660	68.468102	0.035933	1.905456	135
6593.291681	72.534004	0.035936	2.018426	136
6594.348610	65.824173	0.035934	1.831809	137
6595.372642	70.411568	0.035936	1.959373	138
6596.420638	66.258385	0.035932	1.844010	139
6597.448735	72.320984	0.035933	2.012672	140
6598.503273	71.234802	0.035940	1.982059	141
6599.534525	74.533508	0.035932	2.074322	142
6600.589156	68.044174	0.035936	1.893479	143
6601.618934	71.462082	0.035936	1.988616	144
6602.668987	66.924568	0.035932	1.862509	145
6603.699772	71.551231	0.035937	1.991019	146
6604.749689	69.594070	0.035939	1.936441	147
6605.782181	75.354301	0.035935	2.096980	148
6606.832286	69.337601	0.035932	1.929689	149
6607.863988	74.230728	0.035939	2.065486	150
6608.915403	68.554024	0.035933	1.907844	151
6609.947661	72.326904	0.035934	2.012776	152
6610.997240	69.727303	0.035933	1.940474	153
6612.027282	74.737167	0.035935	2.079766	154
6613.079561	70.716507	0.035935	1.967910	155
6614.109684	75.301361	0.035936	2.095417	156
6615.161363	68.853302	0.035938	1.915890	157
6616.192145	74.461609	0.035937	2.072023	158
6617.246316	69.304886	0.035934	1.928680	159
6618.276359	75.775146	0.035939	2.108419	160
6619.324621	71.193977	0.035935	1.981165	161
6620.356945	76.563187	0.035933	2.130699	162
6621.407389	71.205284	0.035934	1.981572	163
6622.437016	75.323288	0.035930	2.096396	164
6623.491507	70.017838	0.035938	1.948276	165
6624.519001	74.461502	0.035933	2.072259	166
6625.573056	71.692566	0.035933	1.995178	167
6626.599625	76.387794	0.035931	2.125951	168
6627.654329	72.832489	0.035936	2.026720	169
6628.688193	78.121262	0.035934	2.174007	170
6629.738930	72.036560	0.035937	2.004512	171
6630.766287	76.074341	0.035934	2.117043	172
6631.820367	71.925087	0.035932	2.001690	173
6633.899394	71.766136	0.035934	1.997165	175
6634.927457	77.488190	0.035934	2.156381	176
6635.982398	72.686279	0.035922	2.023448	177
6637.012951	76.769875	0.035938	2.136196	178
6638.064976	72.572777	0.035940	2.019295	179
6639.091992	76.263802	0.035935	2.122283	180
6640.145928	72.755798	0.035932	2.024835	181
6641.171957	76.414299	0.035933	2.126550	182
6642.228101	74.501305	0.035932	2.073412	183
6643.258027	77.712120	0.035933	2.162718	184
6644.308933	74.382713	0.035936	2.069873	185
6645.342645	77.527191	0.035939	2.157187	186
6646.390802	74.147697	0.035929	2.063718	187
6647.418782	77.079750	0.035931	2.145193	188
6648.471747	73.153999	0.035932	2.035913	189
6649.501545	77.258919	0.035931	2.150215	190
6650.555322	74.473228	0.035936	2.072402	191
6651.587504	77.953568	0.035938	2.169106	192
6652.637826	74.018127	0.035936	2.059707	193
6653.667825	79.036491	0.035937	2.199304	194
6654.720466	75.014099	0.035936	2.087447	195
6655.748521	79.017502	0.035936	2.198821	196
6656.802559	75.843552	0.035931	2.110787	197
6657.833559	80.591171	0.035937	2.242540	198
6658.882817	74.779922	0.035928	2.081358	199
6659.914377	79.291817	0.035934	2.206584	200
6660.966120	74.900917	0.035935	2.084334	201
6661.997097	79.887741	0.035929	2.223481	202
6663.049164	76.097099	0.035935	2.117646	203
6664.078225	80.526283	0.035938	2.240682	204
6665.129735	75.332512	0.035936	2.096318	205
6666.159795	80.271652	0.035935	2.233784	206
6667.212405	73.986946	0.035933	2.059022	207
6668.243000	80.162842	0.035939	2.230501	208
6669.297543	76.617386	0.035939	2.131892	209
6670.324437	81.112480	0.035934	2.257293	210
6671.378174	76.743370	0.035934	2.135680	211
6672.408731	81.325432	0.035940	2.262796	212
6673.456294	75.937820	0.035935	2.113219	213
6674.490277	80.909317	0.035930	2.251883	214
6675.540319	76.136627	0.035934	2.118798	215
6676.572878	80.951035	0.035942	2.252299	216
6677.622923	77.099144	0.035940	2.145197	217
6678.652977	80.767906	0.035937	2.247510	218
